date,name,price,,
2020-5-18,防老剂6PPD,15000,2017-1-19,18369
2020-5-25,防老剂6PPD,16000.8,2017-1-20,18369
2020-6-1,防老剂6PPD,14500,2017-1-21,18369
2020-6-8,防老剂6PPD,15899.1,2017-1-22,18369
2020-6-15,防老剂6PPD,15200,2017-1-23,19900
2020-6-22,防老剂6PPD,15300,2017-1-24,19900
2020-6-29,防老剂6PPD,13800,2017-1-25,19900
2020-7-6,防老剂6PPD,17000,2017-1-26,19900
2020-7-13,防老剂6PPD,15500,2017-1-27,19900
2020-7-20,防老剂6PPD,15300,2017-1-28,19900
2020-7-27,防老剂6PPD,19210,2017-1-29,19900
2020-8-3,防老剂6PPD,16300,2017-1-30,17200
2020-8-10,防老剂6PPD,15899.1,2017-1-31,17200
2020-8-17,防老剂6PPD,15300,2017-2-1,17200
2020-8-24,防老剂6PPD,15600,2017-2-2,17200
2020-8-31,防老剂6PPD,16500,2017-2-3,17200
2020-9-7,防老剂6PPD,16000,2017-2-4,17200
2020-9-14,防老剂6PPD,14803,2017-2-5,17200
2020-9-21,防老剂6PPD,15000,2017-2-6,17200
2020-9-28,防老剂6PPD,20500,2017-2-7,17200
2020-10-5,防老剂6PPD,17600,2017-2-8,17200
2020-10-12,防老剂6PPD,20800,2017-2-9,17200
2020-10-19,防老剂6PPD,15600,2017-2-10,17200
2020-10-26,防老剂6PPD,16498,2017-2-11,17200
2020-11-2,防老剂6PPD,17600,2017-2-12,17200
2020-11-9,防老剂6PPD,21000,2017-2-13,14800
2020-11-16,防老剂6PPD,16385,2017-2-14,14800
2020-11-23,防老剂6PPD,16500,2017-2-15,14800
2020-11-30,防老剂6PPD,17741,2017-2-16,14800
2020-12-7,防老剂6PPD,22600,2017-2-17,14800
2020-12-14,防老剂6PPD,21800,2017-2-18,14800
2020-12-21,防老剂6PPD,17800,2017-2-19,14800
2020-12-28,防老剂6PPD,17741,2017-2-20,24400
2021-1-4,防老剂6PPD,21500,2017-2-21,24400
2021-1-11,防老剂6PPD,16385,2017-2-22,24400
2021-1-18,防老剂6PPD,22500,2017-2-23,24400
2021-1-25,防老剂6PPD,22600,2017-2-24,24400
2021-2-1,防老剂6PPD,18500,2017-2-25,24400
2021-2-8,防老剂6PPD,16385,2017-2-26,24400
2021-2-15,防老剂6PPD,22374,2017-2-27,21000
2021-2-22,防老剂6PPD,21500,2017-2-28,21000
2021-3-1,防老剂6PPD,22900,2017-3-1,21000
2021-3-8,防老剂6PPD,23278,2017-3-2,21000
2021-3-15,防老剂6PPD,22900,2017-3-3,21000
2021-3-22,防老剂6PPD,17000,2017-3-4,21000
2021-3-29,防老剂6PPD,26000,2017-3-5,21000
2021-4-5,防老剂6PPD,23000,2017-3-6,16380
2021-4-12,防老剂6PPD,34580,2017-3-7,16380
2021-4-19,防老剂6PPD,31000,2017-3-8,16380
2021-4-26,防老剂6PPD,30300,2017-3-9,16380
2021-5-3,防老剂6PPD,23700,2017-3-10,16380
2021-5-10,防老剂6PPD,27911,2017-3-11,16380
2021-5-17,防老剂6PPD,27911,2017-3-12,16380
2021-5-24,防老剂6PPD,23700,2017-3-13,16380
2021-5-31,防老剂6PPD,28000,2017-3-14,16380
2021-6-7,防老剂6PPD,28871.5,2017-3-15,16380
2021-6-14,防老剂6PPD,28985,2017-3-16,16380
2021-6-21,防老剂6PPD,29000,2017-3-17,16380
2021-6-28,防老剂6PPD,27000,2017-3-18,16380
2021-7-5,防老剂6PPD,26400,2017-3-19,16380
2021-7-12,防老剂6PPD,26000,2017-3-20,18369
2021-7-19,防老剂6PPD,25300,2017-3-21,18369
2021-7-26,防老剂6PPD,26500,2017-3-22,18369
2021-8-2,防老剂6PPD,26500,2017-3-23,18369
2021-8-9,防老剂6PPD,25800,2017-3-24,18369
2021-8-16,防老剂6PPD,26700,2017-3-25,18369
2021-8-23,防老剂6PPD,26500,2017-3-26,18369
2021-8-30,防老剂6PPD,27000,2017-3-27,20000
2021-9-6,防老剂6PPD,29500,2017-3-28,20000
2021-9-13,防老剂6PPD,26500,2017-3-29,20000
2021-9-20,防老剂6PPD,25960,2017-3-30,20000
2021-9-27,防老剂6PPD,26500,2017-3-31,20000
2021-10-4,防老剂6PPD,35300,2017-4-1,20000
2021-10-11,防老剂6PPD,30058,2017-4-2,20000
2021-10-18,防老剂6PPD,31188,2017-4-3,20800
2021-10-25,防老剂6PPD,43000,2017-4-4,20800
2021-11-1,防老剂6PPD,25600,2017-4-5,20800
2021-11-8,防老剂6PPD,38024.95,2017-4-6,20800
2021-11-15,防老剂6PPD,47000,2017-4-7,20800
2021-11-22,防老剂6PPD,40906,2017-4-8,20800
2021-11-29,防老剂6PPD,33100,2017-4-9,20800
2021-12-6,防老剂6PPD,31188,2017-4-10,22000
2021-12-13,防老剂6PPD,43000,2017-4-11,22000
2021-12-20,防老剂6PPD,28800,2017-4-12,22000
2021-12-27,防老剂6PPD,29500,2017-4-13,22000
2022-1-3,防老剂6PPD,42000,2017-4-14,22000
2022-1-10,防老剂6PPD,41500,2017-4-15,22000
2022-1-17,防老剂6PPD,41500,2017-4-16,22000
2022-1-24,防老剂6PPD,41500,2017-4-17,20000
2022-1-31,防老剂6PPD,44070,2017-4-18,20000
2022-2-7,防老剂6PPD,44500,2017-4-19,20000
2022-2-14,防老剂6PPD,42000,2017-4-20,20000
2022-2-21,防老剂6PPD,39700,2017-4-21,20000
2022-2-28,防老剂6PPD,42000,2017-4-22,20000
2022-3-7,防老剂6PPD,43300,2017-4-23,20000
2022-3-14,防老剂6PPD,43000,2017-4-24,19500
2022-3-21,防老剂6PPD,43000,2017-4-25,19500
2022-3-28,防老剂6PPD,44800,2017-4-26,19500
2022-4-4,防老剂6PPD,43731,2017-4-27,19500
2022-4-11,防老剂6PPD,40950,2017-4-28,19500
2022-4-18,防老剂6PPD,44000,2017-4-29,19500
2022-4-25,防老剂6PPD,44000,2017-4-30,19500
2022-5-2,防老剂6PPD,41810,2017-5-1,22464
2022-5-9,防老剂6PPD,41810,2017-5-2,22464
2022-5-16,防老剂6PPD,43000,2017-5-3,22464
2022-5-23,防老剂6PPD,40500,2017-5-4,22464
2022-5-30,防老剂6PPD,39500,2017-5-5,22464
2022-6-6,防老剂6PPD,40500,2017-5-6,22464
2022-6-13,防老剂6PPD,40950,2017-5-7,22464
2022-6-20,防老剂6PPD,37000,2017-5-8,22000
2022-6-27,防老剂6PPD,41000,2017-5-9,22000
2022-7-4,防老剂6PPD,40950,2017-5-10,22000
2022-7-11,防老剂6PPD,40950,2017-5-11,22000
2022-7-18,防老剂6PPD,37500,2017-5-12,22000
2022-7-25,防老剂6PPD,38000,2017-5-13,22000
2022-8-1,防老剂6PPD,35000,2017-5-14,22000
2022-8-8,防老剂6PPD,32400,2017-5-15,20500
2022-8-15,防老剂6PPD,32000,2017-5-16,20500
2022-8-22,防老剂6PPD,38100,2017-5-17,20500
2022-8-29,防老剂6PPD,30500,2017-5-18,20500
2022-9-5,防老剂6PPD,38985,2017-5-19,20500
2022-9-12,防老剂6PPD,31000,2017-5-20,20500
2022-9-19,防老剂6PPD,30000,2017-5-21,20500
2022-9-26,防老剂6PPD,31414,2017-5-22,19700
2022-10-3,防老剂6PPD,32300,2017-5-23,19700
2022-10-10,防老剂6PPD,32300,2017-5-24,19700
2022-10-17,防老剂6PPD,32300,2017-5-25,19700
2022-10-24,防老剂6PPD,30000,2017-5-26,19700
2022-10-31,防老剂6PPD,31000,2017-5-27,19700
2022-11-7,防老剂6PPD,31188,2017-5-28,19700
2022-11-14,防老剂6PPD,39776,2017-5-29,18770
2022-11-21,防老剂6PPD,29300,2017-5-30,18770
2022-11-28,防老剂6PPD,28500,2017-5-31,18770
