date,name,price,,
2021-8-16,烧碱（32%）,804.33,2017-3-8,980
2021-8-23,烧碱（32%）,750,2017-3-9,980
2021-8-30,烧碱（32%）,750,2017-3-10,980
2021-9-6,烧碱（32%）,862.26,2017-3-11,980
2021-9-13,烧碱（32%）,829.26,2017-3-12,980
2021-9-20,烧碱（32%）,829.26,2017-3-13,980
2021-9-27,烧碱（32%）,862.26,2017-3-14,980
2021-10-4,烧碱（32%）,1600,2017-3-15,980
2021-10-11,烧碱（32%）,1600,2017-3-16,980
2021-10-18,烧碱（32%）,1600,2017-3-17,980
2021-10-25,烧碱（32%）,1060.65,2017-3-18,980
2021-11-1,烧碱（32%）,1761.67,2017-3-19,980
2021-11-8,烧碱（32%）,1761.67,2017-3-20,920
2021-11-15,烧碱（32%）,1728.67,2017-3-21,920
2021-11-22,烧碱（32%）,1728.67,2017-3-22,920
2021-11-29,烧碱（32%）,1100,2017-3-23,920
2021-12-6,烧碱（32%）,2500,2017-3-24,920
2021-12-13,烧碱（32%）,1648.29,2017-3-25,920
2021-12-20,烧碱（32%）,1681.29,2017-3-26,920
2021-12-27,烧碱（32%）,1080,2017-3-27,980
2022-1-3,烧碱（32%）,1142,2017-3-28,980
2022-1-10,烧碱（32%）,1142,2017-3-29,980
2022-1-17,烧碱（32%）,1142,2017-3-30,980
2022-1-24,烧碱（32%）,1142,2017-3-31,980
2022-1-31,烧碱（32%）,1150,2017-4-1,980
2022-2-1,烧碱（32%）,793.87,2017-4-2,980
2022-2-7,烧碱（32%）,1150,2017-4-3,1058
2022-2-14,烧碱（32%）,1195.81,2017-4-4,1058
2022-2-21,烧碱（32%）,1162.81,2017-4-5,1058
2022-2-28,烧碱（32%）,791,2017-4-6,1058
2022-3-7,烧碱（32%）,1500,2017-4-7,1058
2022-3-14,烧碱（32%）,1303.87,2017-4-8,1058
2022-3-21,烧碱（32%）,1303.87,2017-4-9,1058
2022-3-28,烧碱（32%）,1350,2017-4-10,1058
2022-4-4,烧碱（32%）,1374.5,2017-4-11,1058
2022-4-25,烧碱（32%）,791,2017-4-12,1058
2022-5-2,烧碱（32%）,1300,2017-4-13,1058
2022-5-9,烧碱（32%）,1320,2017-4-14,1058
2022-5-16,烧碱（32%）,1473.55,2017-4-15,1058
2022-5-23,烧碱（32%）,1440.55,2017-4-16,1058
2022-5-30,烧碱（32%）,1320,2017-4-17,1027
2022-6-6,烧碱（32%）,1400,2017-4-18,1027
2022-6-13,烧碱（32%）,1400,2017-4-19,1027
2022-6-20,烧碱（32%）,1416.67,2017-4-20,1027
2022-6-27,烧碱（32%）,1416.67,2017-4-21,1027
2022-7-4,烧碱（32%）,1350,2017-4-22,1027
2022-7-11,烧碱（32%）,1350,2017-4-23,1027
2022-7-18,烧碱（32%）,1100,2017-4-24,1027
2022-7-25,烧碱（32%）,1100,2017-4-25,1027
2022-8-1,烧碱（32%）,1100,2017-4-26,1027
2022-8-8,烧碱（32%）,1337,2017-4-27,1027
2022-8-15,烧碱（32%）,1337,2017-4-28,1027
2022-8-22,烧碱（32%）,1080,2017-4-29,1027
2022-8-29,烧碱（32%）,1080,2017-4-30,1027
2022-9-1,烧碱（32%）,793.87,2017-5-1,1014
2022-9-5,烧碱（32%）,1080,2017-5-2,1014
2022-9-12,烧碱（32%）,1100,2017-5-3,1014
2022-9-19,烧碱（32%）,1180,2017-5-4,1014
2022-9-26,烧碱（32%）,1230,2017-5-5,1014
2022-10-3,烧碱（32%）,1265.06,2017-5-6,1014
2022-10-10,烧碱（32%）,1265.06,2017-5-7,1014
2022-10-17,烧碱（32%）,1298.06,2017-5-8,1014
2022-10-24,烧碱（32%）,1220,2017-5-9,1014
2022-10-31,烧碱（32%）,1130,2017-5-10,1014
2022-11-1,烧碱（32%）,793.87,2017-5-11,1014
2022-11-7,烧碱（32%）,1120,2017-5-12,1014
2022-11-14,烧碱（32%）,1070,2017-5-13,1014
2022-11-21,烧碱（32%）,1350,2017-5-14,1014
2022-11-28,烧碱（32%）,1487.33,2017-5-15,1014
2022-12-1,烧碱（32%）,793.87,2017-5-16,1014
