date,name,price,,
,,,2021-9-1,1327.43
,,,2021-9-2,1327.43
,,,2021-9-3,1327.43
,,,2021-9-4,1327.43
,,,2021-9-5,1327.43
,,,2021-9-6,1327.43
,,,2021-9-7,1327.43
,,,2021-9-8,1327.43
,,,2021-9-9,1327.43
,,,2021-9-10,1327.43
,,,2021-9-11,1327.43
,,,2021-9-12,1327.43
,,,2021-9-13,1327.43
,,,2021-9-14,1327.43
,,,2021-9-15,1327.43
,,,2021-9-16,1327.43
,,,2021-9-17,1327.43
,,,2021-9-18,1327.43
,,,2021-9-19,1327.43
,,,2021-9-20,1327.43
,,,2021-9-21,1327.43
,,,2021-9-22,1327.43
,,,2021-9-23,1327.43
,,,2021-9-24,1327.43
,,,2021-9-25,1327.43
,,,2021-9-26,1327.43
,,,2021-9-27,1327.43
,,,2021-9-28,1327.43
,,,2021-9-29,1327.43
,,,2021-9-30,1327.43
,,,2021-10-1,1327.43
,,,2021-10-2,1327.43
,,,2021-10-3,1327.43
,,,2021-10-4,1327.43
,,,2021-10-5,1327.43
,,,2021-10-6,1327.43
,,,2021-10-7,1327.43
,,,2021-10-8,1327.43
,,,2021-10-9,1327.43
,,,2021-10-10,1327.43
,,,2021-10-11,1327.43
,,,2021-10-12,1327.43
,,,2021-10-13,1327.43
,,,2021-10-14,1327.43
,,,2021-10-15,1327.43
,,,2021-10-16,1327.43
,,,2021-10-17,1327.43
,,,2021-10-18,1327.43
,,,2021-10-19,1327.43
,,,2021-10-20,1327.43
,,,2021-10-21,1327.43
,,,2021-10-22,1327.43
,,,2021-10-23,1327.43
,,,2021-10-24,1327.43
,,,2021-10-25,1327.43
,,,2021-10-26,1327.43
,,,2021-10-27,1327.43
,,,2021-10-28,1327.43
,,,2021-10-29,1327.43
,,,2021-10-30,1327.43
,,,2021-10-31,1327.43
,,,2021-11-1,1327.43
,,,2021-11-2,1327.43
,,,2021-11-3,1327.43
,,,2021-11-4,1327.43
,,,2021-11-5,1327.43
,,,2021-11-6,1327.43
,,,2021-11-7,1327.43
,,,2021-11-8,1327.43
,,,2021-11-9,1327.43
,,,2021-11-10,1327.43
,,,2021-11-11,1327.43
,,,2021-11-12,1327.43
,,,2021-11-13,1327.43
,,,2021-11-14,1327.43
,,,2021-11-15,1327.43
,,,2021-11-16,1327.43
,,,2021-11-17,1327.43
,,,2021-11-18,1327.43
,,,2021-11-19,1327.43
,,,2021-11-20,1327.43
,,,2021-11-21,1327.43
,,,2021-11-22,1327.43
,,,2021-11-23,1327.43
,,,2021-11-24,1327.43
,,,2021-11-25,1327.43
,,,2021-11-26,1327.43
,,,2021-11-27,1327.43
,,,2021-11-28,1327.43
,,,2021-11-29,1327.43
,,,2021-11-30,1327.43
,,,2021-12-1,1327.43
,,,2021-12-2,1327.43
,,,2021-12-3,1327.43
,,,2021-12-4,1327.43
,,,2021-12-5,1327.43
,,,2021-12-6,1327.43
,,,2021-12-7,1327.43
,,,2021-12-8,1327.43
,,,2021-12-9,1327.43
,,,2021-12-10,1327.43
,,,2021-12-11,1327.43
,,,2021-12-12,1327.43
,,,2021-12-13,1327.43
,,,2021-12-14,1327.43
,,,2021-12-15,1327.43
,,,2021-12-16,1327.43
,,,2021-12-17,1327.43
,,,2021-12-18,1327.43
,,,2021-12-19,1327.43
,,,2021-12-20,1327.43
,,,2021-12-21,1327.43
,,,2021-12-22,1327.43
,,,2021-12-23,1327.43
,,,2021-12-24,1327.43
,,,2021-12-25,1327.43
,,,2021-12-26,1327.43
,,,2021-12-27,1327.43
,,,2021-12-28,1327.43
,,,2021-12-29,1327.43
,,,2021-12-30,1327.43
,,,2021-12-31,1327.43
,,,2022-1-1,1327.43
,,,2022-1-2,1327.43
,,,2022-1-3,1327.43
,,,2022-1-4,1327.43
,,,2022-1-5,1327.43
,,,2022-1-6,1327.43
,,,2022-1-7,1327.43
,,,2022-1-8,1327.43
,,,2022-1-9,1327.43
,,,2022-1-10,1327.43
,,,2022-1-11,1327.43
,,,2022-1-12,1327.43
,,,2022-1-13,1327.43
,,,2022-1-14,1327.43
,,,2022-1-15,1327.43
,,,2022-1-16,1327.43
,,,2022-1-17,1327.43
,,,2022-1-18,1327.43
,,,2022-1-19,1327.43
,,,2022-1-20,1327.43
,,,2022-1-21,1327.43
,,,2022-1-22,1327.43
,,,2022-1-23,1327.43
,,,2022-1-24,1327.43
,,,2022-1-25,1327.43
,,,2022-1-26,1327.43
,,,2022-1-27,1327.43
,,,2022-1-28,1327.43
,,,2022-1-29,1327.43
,,,2022-1-30,1327.43
,,,2022-1-31,1327.43
,,,2022-2-1,1334.656589
