date,name,price,,
,,,2020-3-10,14280
,,,2020-3-11,14280
,,,2020-3-12,14280
,,,2020-3-13,14280
,,,2020-3-14,14280
,,,2020-3-15,14280
,,,2020-3-16,14280
,,,2020-3-17,14280
,,,2020-3-18,14280
,,,2020-3-19,14280
,,,2020-3-20,14280
,,,2020-3-21,14280
,,,2020-3-22,14280
,,,2020-3-23,14280
,,,2020-3-24,14280
,,,2020-3-25,14280
,,,2020-3-26,14280
,,,2020-3-27,14280
,,,2020-3-28,14280
,,,2020-3-29,14280
,,,2020-3-30,14280
,,,2020-3-31,14280
,,,2020-4-1,14280
,,,2020-4-2,14280
,,,2020-4-3,14280
,,,2020-4-4,14280
,,,2020-4-5,14280
,,,2020-4-6,14280
,,,2020-4-7,14280
,,,2020-4-8,14280
,,,2020-4-9,14280
,,,2020-4-10,14280
,,,2020-4-11,14280
,,,2020-4-12,14280
,,,2020-4-13,14280
,,,2020-4-14,14280
,,,2020-4-15,14280
,,,2020-4-16,14280
,,,2020-4-17,14280
,,,2020-4-18,14280
,,,2020-4-19,14280
,,,2020-4-20,14280
,,,2020-4-21,14280
,,,2020-4-22,14280
,,,2020-4-23,14280
,,,2020-4-24,14280
,,,2020-4-25,14280
,,,2020-4-26,14280
,,,2020-4-27,14280
,,,2020-4-28,14280
,,,2020-4-29,14280
,,,2020-4-30,14280
,,,2020-5-1,14280
,,,2020-5-2,14280
,,,2020-5-3,14280
,,,2020-5-4,14280
,,,2020-5-5,14280
,,,2020-5-6,14280
,,,2020-5-7,14280
,,,2020-5-8,14280
,,,2020-5-9,14280
,,,2020-5-10,14280
,,,2020-5-11,14280
,,,2020-5-12,14280
,,,2020-5-13,14280
,,,2020-5-14,14280
,,,2020-5-15,14280
,,,2020-5-16,14280
,,,2020-5-17,14280
,,,2020-5-18,14280
,,,2020-5-19,14280
,,,2020-5-20,14280
,,,2020-5-21,14280
,,,2020-5-22,14280
,,,2020-5-23,14280
,,,2020-5-24,14280
,,,2020-5-25,14280
,,,2020-5-26,14280
,,,2020-5-27,14280
,,,2020-5-28,14280
,,,2020-5-29,14280
,,,2020-5-30,14280
,,,2020-5-31,14280
,,,2020-6-1,14280
,,,2020-6-2,14280
,,,2020-6-3,14280
,,,2020-6-4,14280
,,,2020-6-5,14280
,,,2020-6-6,14280
,,,2020-6-7,14280
,,,2020-6-8,14280
,,,2020-6-9,14280
,,,2020-6-10,14280
,,,2020-6-11,14280
,,,2020-6-12,14280
,,,2020-6-13,14280
,,,2020-6-14,14280
,,,2020-6-15,14280
,,,2020-6-16,14280
,,,2020-6-17,14280
,,,2020-6-18,14280
,,,2020-6-19,14280
,,,2020-6-20,14280
,,,2020-6-21,14280
,,,2020-6-22,14280
,,,2020-6-23,14280
,,,2020-6-24,14280
,,,2020-6-25,14280
,,,2020-6-26,14280
,,,2020-6-27,14280
,,,2020-6-28,14280
,,,2020-6-29,14280
,,,2020-6-30,14280
,,,2020-7-1,14280
,,,2020-7-2,14280
,,,2020-7-3,14280
,,,2020-7-4,14280
,,,2020-7-5,14280
,,,2020-7-6,14280
,,,2020-7-7,14280
,,,2020-7-8,14280
,,,2020-7-9,14280
,,,2020-7-10,14280
,,,2020-7-11,14280
,,,2020-7-12,14280
,,,2020-7-13,14280
,,,2020-7-14,14280
,,,2020-7-15,14280
,,,2020-7-16,14280
,,,2020-7-17,14280
,,,2020-7-18,14280
,,,2020-7-19,14280
,,,2020-7-20,14280
,,,2020-7-21,14280
,,,2020-7-22,14280
,,,2020-7-23,14280
,,,2020-7-24,14280
,,,2020-7-25,14280
,,,2020-7-26,14280
,,,2020-7-27,13781.08
,,,2020-7-28,13781.08
,,,2020-7-29,13781.08
,,,2020-7-30,13781.08
,,,2020-7-31,13781.08
,,,2020-8-1,13781.08
,,,2020-8-2,13781.08
,,,2020-8-3,13781.08
,,,2020-8-4,13781.08
,,,2020-8-5,13781.08
,,,2020-8-6,13781.08
,,,2020-8-7,13781.08
,,,2020-8-8,13781.08
