date,name,price,,
2022-6-20,氯化苯,8600,2017-4-12,5600
2022-6-27,氯化苯,7900,2017-4-13,5600
2022-7-4,氯化苯,7000,2017-4-14,5600
2022-7-11,氯化苯,7000,2017-4-15,5600
2022-7-18,氯化苯,6600,2017-4-16,5600
2022-7-25,氯化苯,6600,2017-4-17,5900
2022-8-1,氯化苯,6600,2017-4-18,5900
2022-8-8,氯化苯,6700,2017-4-19,5900
2022-8-15,氯化苯,6400,2017-4-20,5900
2022-8-22,氯化苯,6000,2017-4-21,5900
2022-8-29,氯化苯,6100,2017-4-22,5900
2022-9-1,氯化苯,5008.02,2017-4-23,5900
2022-9-5,氯化苯,6400,2017-4-24,5900
2022-9-12,氯化苯,6500,2017-4-25,5900
2022-9-19,氯化苯,6900,2017-4-26,5900
2022-9-26,氯化苯,7300,2017-4-27,5900
2022-10-3,氯化苯,7100,2017-4-28,5900
2022-10-10,氯化苯,7800,2017-4-29,5900
2022-10-17,氯化苯,7600,2017-4-30,5900
2022-10-24,氯化苯,7600,2017-5-1,5900
2022-10-31,氯化苯,7000,2017-5-2,5900
2022-11-1,氯化苯,5008.02,2017-5-3,5900
2022-11-7,氯化苯,6600,2017-5-4,5900
2022-11-14,氯化苯,6200,2017-5-5,5900
2022-11-21,氯化苯,6200,2017-5-6,5900
2022-11-28,氯化苯,9000,2017-5-7,5900
2022-12-1,氯化苯,5008.02,2017-5-8,5900
2022-12-5,氯化苯,9000,2017-5-9,5900
2022-12-12,氯化苯,5700,2017-5-10,5900
2022-12-19,氯化苯,5500,2017-5-11,5900
2022-12-26,氯化苯,5100,2017-5-12,5900
2023-1-1,氯化苯,5008.02,2017-5-13,5900
2023-1-2,氯化苯,5000,2017-5-14,5900
2023-1-9,氯化苯,9000,2017-5-15,5900
2023-1-16,氯化苯,9000,2017-5-16,5900
2023-1-23,氯化苯,4800,2017-5-17,5900
2023-1-30,氯化苯,5200,2017-5-18,5900
2023-2-1,氯化苯,5008.02,2017-5-19,5900
2023-2-6,氯化苯,5300,2017-5-20,5900
2023-2-13,氯化苯,5600,2017-5-21,5900
2023-2-20,氯化苯,5800,2017-5-22,5900
2023-2-27,氯化苯,5900,2017-5-23,5900
2023-3-1,氯化苯,4951.003393,2017-5-24,5900
2023-3-6,氯化苯,6700,2017-5-25,5900
2023-3-13,氯化苯,6700,2017-5-26,5900
2023-3-20,氯化苯,6700,2017-5-27,5900
2023-3-27,氯化苯,6600,2017-5-28,5900
2023-4-1,氯化苯,5100.533396,2017-5-29,5900
2023-4-3,氯化苯,9000,2017-5-30,5900
2023-4-10,氯化苯,9000,2017-5-31,5900
2023-4-17,氯化苯,6600,2017-6-1,5900
2023-4-24,氯化苯,6400,2017-6-2,5900
2023-5-1,氯化苯,5127.26951,2017-6-3,5900
2023-5-8,氯化苯,9000,2017-6-4,5900
2023-5-15,氯化苯,9000,2017-6-5,5900
2023-5-22,氯化苯,5100,2017-6-6,5900
2023-5-29,氯化苯,5000,2017-6-7,5900
2023-6-1,氯化苯,4856.79,2017-6-8,5900
2023-6-5,氯化苯,4800,2017-6-9,5900
2023-6-12,氯化苯,4800,2017-6-10,5900
2023-6-19,氯化苯,4800,2017-6-11,5900
2023-6-26,氯化苯,5000,2017-6-12,5900
2023-7-1,氯化苯,4653.057412,2017-6-13,5900
2023-7-3,氯化苯,5200,2017-6-14,5900
2023-7-10,氯化苯,5100,2017-6-15,5900
2023-7-17,氯化苯,5500,2017-6-16,5900
2023-7-24,氯化苯,5700,2017-6-17,5900
2023-7-31,氯化苯,6000,2017-6-18,5900
2023-8-1,氯化苯,4854.43,2017-6-19,5900
2023-8-7,氯化苯,6000,2017-6-20,5900
2023-8-14,氯化苯,6400,2017-6-21,5900
2023-8-21,氯化苯,6400,2017-6-22,5900
2023-8-28,氯化苯,6500,2017-6-23,5900
,,,2017-6-24,5900
,,,2017-6-25,5900
,,,2017-6-26,5900
,,,2017-6-27,5900
,,,2017-6-28,5900
,,,2017-6-29,5900
,,,2017-6-30,5900
,,,2017-7-1,5900
,,,2017-7-2,5900
,,,2017-7-3,5400
,,,2017-7-4,5400
,,,2017-7-5,5400
,,,2017-7-6,5400
,,,2017-7-7,5400
,,,2017-7-8,5400
,,,2017-7-9,5400
,,,2017-7-10,5400
,,,2017-7-11,5400
,,,2017-7-12,5400
,,,2017-7-13,5400
,,,2017-7-14,5400
,,,2017-7-15,5400
,,,2017-7-16,5400
,,,2017-7-17,5400
,,,2017-7-18,5400
,,,2017-7-19,5400
,,,2017-7-20,5400
,,,2017-7-21,5400
,,,2017-7-22,5400
,,,2017-7-23,5400
,,,2017-7-24,5400
,,,2017-7-25,5400
,,,2017-7-26,5400
,,,2017-7-27,5400
,,,2017-7-28,5400
,,,2017-7-29,5400
,,,2017-7-30,5400
,,,2017-7-31,5400
,,,2017-8-1,5400
,,,2017-8-2,5400
,,,2017-8-3,5400
,,,2017-8-4,5400
,,,2017-8-5,5400
,,,2017-8-6,5400
,,,2017-8-7,5400
,,,2017-8-8,5400
,,,2017-8-9,5400
,,,2017-8-10,5400
,,,2017-8-11,5400
,,,2017-8-12,5400
,,,2017-8-13,5400
,,,2017-8-14,5400
,,,2017-8-15,5400
,,,2017-8-16,5400
,,,2017-8-17,5400
,,,2017-8-18,5400
,,,2017-8-19,5400
,,,2017-8-20,5400
,,,2017-8-21,5000
,,,2017-8-22,5000
,,,2017-8-23,5000
,,,2017-8-24,5000
,,,2017-8-25,5000
,,,2017-8-26,5000
,,,2017-8-27,5000
,,,2017-8-28,5000
