Episode,Actor,Total_Reward,Actor_Loss,critic_Loss
2274,7,-290760.359375,126134424.5,2820984008.0
2275,0,-275131.818359375,146309291.5,2625098808.0
2275,1,-239941.99072265625,166766584.5,2304148674.0
2275,2,-283270.33984375,105227876.75,2770578280.0
2275,3,-239190.25,102771016.25,2030248006.0
2275,4,-297998.421875,194443235.5,3979120965.0
2275,5,-237272.216796875,105169281.25,2181435538.0
2275,6,-290733.0400390625,107579918.5,3216289056.0
2275,7,-235353.669921875,164468160.5,1926713008.0
2276,0,-204845.48828125,233066192.0,2579694609.328125
2276,1,-260783.4912109375,151849684.0,2580168248.0
2276,2,-256215.7900390625,128018486.5,2367945076.0
2276,3,-261308.041015625,142718432.5,2813384911.40625
2276,4,-252502.57861328125,51261003.25,2247251684.0
2276,5,-290000.0,156083747.0,2891744920.0
2276,6,-257954.67626953125,206563361.5,2649224706.0
2276,7,-239944.3115234375,134437242.0,2215859140.0
2277,0,-277578.7099609375,190518169.0,2682090658.34375
2277,1,-272676.048828125,238159428.0,2739234664.0
2277,2,-289935.5205078125,222081093.5,2916869364.0
2277,3,-279616.189453125,95519290.5,2859542720.0
2277,4,-243722.0224609375,90385495.5,2268380297.0
2277,5,-275483.86181640625,244797746.5,2760191304.0
2277,6,-232639.80224609375,169775941.0,1988696200.0
2277,7,-291244.66064453125,109755552.5,3049162290.0
2278,0,-242108.98828125,148476586.5,2061920632.0
2278,1,-299783.1484375,175085667.0,3255419608.0
2278,2,-273119.439453125,92171784.5,2651639624.0
2278,3,-294162.4794921875,306942988.0,2987320992.0
2278,4,-240228.470703125,96693450.5,2017367709.25
2278,5,-246571.78247070312,267776579.0,2236537726.5
2278,6,-206286.0272216797,190500901.5,1819080451.625
2278,7,-290667.83984375,169766688.0,3021408264.0
2279,0,-258314.96923828125,131074855.0,2592562686.0
2279,1,-284978.0400390625,92593085.0,2746063960.0
2279,2,-226724.99926757812,117524753.5,2113814119.8125
2279,3,-262208.14892578125,90534833.75,2421581673.09375
2279,4,-261305.3798828125,229038832.5,2464477296.0
2279,5,-295919.3203125,210015400.5,3134606608.0
2279,6,-282341.4599609375,193660399.5,2605467878.5
2279,7,-247478.25146484375,56136568.875,2289969522.0
2280,0,-270770.07861328125,67032674.0,3141790513.90625
2280,1,-253788.439453125,171445467.0,2308943640.0
2280,2,-241417.69970703125,159416951.0,2213470804.5
2280,3,-273157.56591796875,217741860.0,2636946322.0
2280,4,-290165.919921875,62607831.75,2995433104.0
2280,5,-291744.5498046875,424228160.0,2832494064.0
2280,6,-240556.69921875,175807760.0,2169847160.6953125
2280,7,-215863.4716796875,76548610.5,2869660877.625
2281,0,-214496.779296875,85034009.0,3311816651.6875
2281,1,-291718.67041015625,256642115.0,3418491072.0
2281,2,-282165.33056640625,99166516.0,3013458052.0
2281,3,-237985.7724609375,163349988.0,2387685547.5
2281,4,-270975.9521484375,234811007.5,2627809408.0
2281,5,-264476.8083496094,111736870.75,2390202072.0
2281,6,-300210.5205078125,178949657.5,3161395624.0
2281,7,-278826.8095703125,111177097.0,2802938324.0
2282,0,-268132.10009765625,62259875.25,2715475172.0
2282,1,-272647.86181640625,145980638.0,2578565528.0
2282,2,-257480.90893554688,245824621.0,2637839764.0
2282,3,-248162.962890625,115514688.5,2281339806.0
2282,4,-251876.720703125,121256029.0,2745075703.0
2282,5,-256037.0791015625,217620306.0,2594496052.0
2282,6,-272708.6796875,95993824.5,2934922802.0
2282,7,-275211.7392578125,183312412.5,2642453552.0
2283,0,-210374.0693359375,84301438.25,2232350485.25
2283,1,-288778.6904296875,201150622.0,2888316776.0
2283,2,-292786.1513671875,213539203.0,3244351846.0
2283,3,-284582.97998046875,236731114.5,2795874756.0
2283,4,-286761.990234375,464721351.0,2825125977.0
2283,5,-267226.009765625,266416966.0,2402190496.0
2283,6,-243057.46923828125,227842634.5,2532859628.0
2283,7,-243560.84912109375,164673916.5,2249604415.5
2284,0,-290000.0,97293295.75,2849046680.0
2284,1,-276186.06640625,226090909.0,2758400288.0
2284,2,-253751.53930664062,54018263.5,2484299876.0
2284,3,-272410.5,65344764.0,2680635116.9921875
2284,4,-295737.0576171875,188938788.5,3263480424.0
2284,5,-263219.2607421875,74169531.25,2444149208.0
2284,6,-297945.16015625,99790603.5,3106530640.0
2284,7,-292080.638671875,156955834.0,3044707940.0
2285,0,-270358.8818359375,241083054.0,2656219996.0
2285,1,-265120.88232421875,225281896.0,2598788498.5
2285,2,-281461.3935546875,239966918.0,2818186032.0
2285,3,-266584.4384765625,55707626.875,2443412420.0
2285,4,-275500.0,110017103.75,2555916384.0
2285,5,-249985.1494140625,164357711.5,2197509104.0
2285,6,-245935.20068359375,140101267.0,2251131054.0
2285,7,-272064.7509765625,222802440.5,2707840672.0
2286,0,-259292.39990234375,98416875.75,2445328580.25
2286,1,-287681.6005859375,174653881.5,2899304960.0
2286,2,-242071.34008789062,341295822.0,2687908405.09375
2286,3,-250914.87744140625,283915529.0,2140253792.0
2286,4,-236509.62084960938,130005590.5,2041177235.0
2286,5,-270219.85107421875,92725255.25,3381317152.5
2286,6,-296578.7890625,503091760.0,3139794224.0
2286,7,-275617.8896484375,169701480.5,2655124000.0
2287,0,-247620.87158203125,235198694.5,2143671868.0
2287,1,-276833.12353515625,148540242.5,3236559826.0
2287,2,-287907.6708984375,187409713.0,3042777680.0
2287,3,-235040.29931640625,76793944.75,2030510998.0
2287,4,-277630.0087890625,77948205.0,2714412408.0
2287,5,-291555.9111328125,181136818.5,3047568960.0
2287,6,-285923.349609375,228564971.0,2740987268.0
2287,7,-277992.4296875,70771103.0,2981148192.0
2288,0,-290000.0,266780235.0,2907388224.0
2288,1,-274907.2216796875,93041487.25,2673949792.0
2288,2,-258833.36865234375,375783570.0,2616633848.0
2288,3,-275353.25146484375,170161443.0,2802336368.0
2288,4,-268131.75,219183884.0,2995818808.0
2288,5,-252567.4892578125,150857950.0,2550987447.796875
2288,6,-190120.30041503906,43656452.625,1496374833.3125
2288,7,-290000.0,182517379.5,2761349416.0
2289,0,-272797.041015625,195401437.0,2818207380.0
2289,1,-258394.4541015625,268706910.0,2350306240.0
2289,2,-281740.9375,63615864.0,2773202448.0
2289,3,-262613.0997314453,261320373.0,2420559732.75
2289,4,-263965.51220703125,113782159.75,2454591340.0
2289,5,-243584.10986328125,74235099.25,2064289784.0
2289,6,-287096.47998046875,89658027.75,2841569784.0
2289,7,-266747.71923828125,175780998.0,2512737256.0
2290,0,-274953.7607421875,214438438.0,2589116264.0
2290,1,-306708.56005859375,111551020.0,3787642960.0
2290,2,-254772.1591796875,201887444.5,2757101726.0
2290,3,-246451.91943359375,110134532.75,2371800583.875
2290,4,-295573.4814453125,164739720.0,2949732008.0
2290,5,-273273.599609375,121262014.75,2664208939.0
2290,6,-298648.8203125,221264915.0,3144077984.0
2290,7,-288569.849609375,155504581.0,2880890584.0
2291,0,-290723.740234375,77458310.25,2895634888.0
2291,1,-269871.6806640625,192357010.5,2490456088.0
2291,2,-281926.4453125,154405505.25,3724924810.9160156
2291,3,-280538.81884765625,254781487.0,2601350192.0
2291,4,-257045.650390625,249426789.0,2369524156.0
2291,5,-297058.689453125,156081111.0,3121655232.0
2291,6,-296255.1201171875,168543091.0,3010630192.0
2291,7,-262626.49462890625,214609517.5,2516014208.0
2292,0,-273756.3603515625,221772445.5,2722529186.875
2292,1,-296682.240234375,289847594.0,3283989936.0
2292,2,-286368.58740234375,53463447.75,2982674912.0
2292,3,-259709.27001953125,232481336.5,2977352348.0
2292,4,-289530.6298828125,138070419.0,2802568272.0
2292,5,-270034.4501953125,147999500.5,2624615459.0
2292,6,-264234.3037109375,142729287.5,2506792280.0
2292,7,-274781.611328125,149853339.5,3014444064.0
2293,0,-235399.97802734375,132981449.0,2592290978.0
2293,1,-267866.39892578125,86619980.25,2433730715.0
2293,2,-284589.69970703125,121818096.0,3013497335.0
2293,3,-270815.2490234375,49477696.375,2791726304.0
2293,4,-242230.0029296875,103373801.5,2051240058.0
2293,5,-297023.63134765625,58949092.625,3105616372.0
2293,6,-280972.11767578125,71600741.5,2980094292.0
2293,7,-237168.28955078125,437161378.0,2147989817.0
2294,0,-271555.6796875,306656883.0,2819560120.0
2294,1,-247094.640625,135130226.0,2300275952.75
2294,2,-276011.8271484375,252413031.0,2777765998.0
2294,3,-265180.68896484375,317028006.0,2812773493.25
2294,4,-219401.72705078125,51992336.75,3721269671.5
2294,5,-240478.25952148438,175077221.0,2204607717.0
2294,6,-269413.099609375,148663493.5,2776063247.0
2294,7,-292015.83984375,155847901.0,2941777160.0
2295,0,-279321.21923828125,427715288.0,2785184468.0
2295,1,-290002.419921875,277159079.0,2937634328.0
2295,2,-290000.0,201816854.5,2997752328.0
2295,3,-244663.7607421875,120024534.25,2812526440.0
2295,4,-262874.0791015625,429141689.0,2493479315.3125
2295,5,-270301.99951171875,74633406.75,2630768540.0
2295,6,-267791.73974609375,235994069.5,2734820644.0
2295,7,-276985.1101074219,268213574.0,2788984134.375
2296,0,-231149.583984375,28463913.875,2210546596.0
2296,1,-274032.890625,188155747.5,2766749437.25
2296,2,-246589.7099609375,110777666.25,2345915072.0
2296,3,-274334.552734375,430480131.0,2703432968.0
2296,4,-277698.25048828125,171309879.0,2967705000.0
2296,5,-260899.23876953125,116751516.75,2798440834.5
2296,6,-278352.697265625,93368547.5,2737952520.0
2296,7,-273305.16064453125,144995107.5,2726317348.0
2297,0,-310086.658203125,66201089.125,3463315168.0
2297,1,-288187.6513671875,236972574.5,2946602543.0
2297,2,-233726.83813476562,143882103.0,2130754067.5
2297,3,-265191.3017578125,176570927.0,2672130380.0
2297,4,-272214.3203125,115498398.25,2551579512.0
2297,5,-269460.958984375,235464692.5,2622506864.0
2297,6,-283130.84033203125,192140289.5,2860704826.0
2297,7,-276202.35107421875,170958395.5,2815261912.0
2298,0,-253218.689453125,170832246.25,3521231880.0
2298,1,-281330.35009765625,113836423.25,2684146924.0
2298,2,-274524.619140625,120226946.75,3145493604.0
2298,3,-283596.7919921875,283676238.0,2841268688.0
2298,4,-269558.62890625,299829491.0,2583699476.0
2298,5,-258871.609375,186620899.5,2330047834.0
2298,6,-280101.740234375,206434416.5,2692250532.0
2298,7,-282018.0107421875,199338142.0,2889663400.0
2299,0,-276505.31005859375,143908178.5,2689787608.0
2299,1,-274886.79345703125,123085602.25,3014469257.375
2299,2,-233565.37841796875,110882494.375,2335267448.0
2299,3,-251730.39892578125,137337220.0,2265095177.0
2299,4,-290000.0,188625535.5,2760696008.0
2299,5,-304710.5419921875,165566208.5,3311670448.0
2299,6,-241870.0693359375,257065904.5,2447601857.25
2299,7,-279476.06103515625,256167738.0,2822464164.0
2300,0,-283139.60986328125,51279244.625,2710131746.0
2300,1,-286537.830078125,302832396.0,2933579724.0
2300,2,-300489.0595703125,274588079.0,3238677576.0
2300,3,-258308.99072265625,105787230.5,2326130452.0
2300,4,-258357.3759765625,64272240.75,2374318162.0
2300,5,-282501.22705078125,100428356.75,2845825122.0
2300,6,-309929.919921875,239627599.5,3665213000.0
2300,7,-287854.14013671875,136916702.5,3008629931.0
2301,0,-253348.6015625,105224142.5,2284043332.0
2301,1,-261166.08227539062,140224729.0,2459620609.0
2301,2,-267512.4675292969,177771336.0,2524601582.0
2301,3,-286314.099609375,142244841.5,2847771368.0
2301,4,-274926.72509765625,119488584.75,2862398674.0
2301,5,-265874.43994140625,183183036.0,2537226588.0
2301,6,-259928.44140625,176076079.0,2448320856.0
2301,7,-290000.0,284430001.0,2994220728.0
2302,0,-291782.2705078125,211824663.5,2908119544.0
2302,1,-238551.00061035156,45584770.375,2127017079.375
2302,2,-295725.2392578125,165710029.0,3066483032.0
2302,3,-276245.3000488281,235595276.5,2639094324.75
2302,4,-290384.640625,200526690.0,2877624920.0
2302,5,-305460.728515625,158383207.5,3429391780.0
2302,6,-267574.26953125,190149022.0,2515765316.0
2302,7,-254007.740234375,206769849.0,2448694884.0
2303,0,-290000.0,193963578.0,2887434456.0
2303,1,-261175.6591796875,73627554.5,2328966140.0
2303,2,-297117.01953125,198277822.0,2996379656.0
2303,3,-264323.29052734375,176065033.5,2481981588.0
2303,4,-262125.04052734375,106297430.25,2836320232.0
2303,5,-256184.35888671875,288911449.0,2481653549.5
2303,6,-246073.39892578125,86415549.5,2748566647.875
2303,7,-221887.32397460938,100760225.5,1856116305.0
2304,0,-266627.8125,73465441.5,2552883424.0
2304,1,-257561.26904296875,81173987.5,2459936690.0
2304,2,-281206.78125,137044195.0,2617640990.0
2304,3,-241488.11767578125,121843759.5,3445130061.375
2304,4,-281328.7490234375,197053625.5,2846390190.0625
2304,5,-264752.06005859375,184455472.5,2645105048.0
2304,6,-276482.24951171875,78902329.75,2708069836.0
2304,7,-260130.779296875,44451372.625,2731540664.0
2305,0,-257230.55859375,161762614.0,2512903504.0
2305,1,-288205.3798828125,142644218.5,2882157280.0
2305,2,-283868.8592529297,135886694.0,3009324722.5
2305,3,-302492.55078125,187856319.5,3107661936.0
2305,4,-239286.64013671875,254374899.0,2074167266.0
2305,5,-297647.47802734375,189560765.5,3332076335.0
2305,6,-246917.162109375,49613981.625,2167246342.0
2305,7,-292831.080078125,97314797.5,2965171712.0
2306,0,-290000.0,120553369.5,2875275984.0
2306,1,-265376.37060546875,196084932.5,2602471208.0
2306,2,-285477.8798828125,183813741.0,2939306784.0
2306,3,-290000.0,468801690.0,2860983552.0
2306,4,-266120.75,100154372.75,2810758874.0
2306,5,-282875.3701171875,531826740.0,2786741726.0
2306,6,-218447.31958007812,203309959.0,2101692874.875
2306,7,-258047.201171875,156957569.0,2387311616.0
2307,0,-266713.80078125,84161345.25,2836230716.0
2307,1,-238058.4501953125,100301170.75,2280114989.0
2307,2,-288113.80859375,273962925.0,2881161048.0
2307,3,-270914.12353515625,211153204.5,2490981788.0
2307,4,-286843.82763671875,117247200.0,3252647624.0
2307,5,-239904.66796875,164803749.0,2555277328.0
2307,6,-287757.259765625,210959821.0,2871442836.0
2307,7,-257688.30834960938,230629546.0,2294548124.0
2308,0,-290000.0,165143954.5,2918821120.0
2308,1,-313697.498046875,139803602.5,3794327376.0
2308,2,-258140.7099609375,265746662.0,2631462356.0
2308,3,-289535.51953125,82384423.25,2814628208.0
2308,4,-311209.599609375,118992427.5,3839437478.0
2308,5,-264705.5908203125,59434980.125,2464420488.0
2308,6,-265890.7607421875,49610595.375,2548796509.84375
2308,7,-258593.44580078125,161073115.5,2336230190.0
2309,0,-267263.140625,113650503.25,2974082422.0
2309,1,-279969.7197265625,192355563.0,2814677169.477888
2309,2,-295964.55908203125,80233230.0,3261579352.0
2309,3,-269789.10107421875,170297091.5,2642543274.5
2309,4,-293102.9599609375,138793329.5,3043101320.0
2309,5,-281010.81103515625,192056178.0,3048066031.0
2309,6,-251632.63134765625,102829114.0,2371254431.75
2309,7,-286405.259765625,318869695.0,2837209192.0
2310,0,-253737.79052734375,108109661.75,2649828007.0
2310,1,-250000.259765625,154706735.0,2343710762.1308594
2310,2,-248717.35961914062,296812948.0,2562793690.0
2310,3,-263289.078125,84713204.5,2424537348.0
2310,4,-256859.80908203125,99307588.75,2336527020.0
2310,5,-251622.73046875,142182004.5,2530497895.0
2310,6,-271623.8203125,212667111.5,2893817520.0
2310,7,-285957.560546875,188251307.0,3077820600.0
2311,0,-298635.400390625,119844955.25,3179270904.0
2311,1,-285897.4306640625,121115144.25,2861126792.0
2311,2,-305455.5439453125,105657494.0,3582666848.0
2311,3,-248900.3203125,232504347.0,2370390084.0
2311,4,-294543.3798828125,300157429.0,2944995768.0
2311,5,-245666.37915039062,105210871.0,2211949877.0
2311,6,-268942.06689453125,286193320.0,2556065051.625
2311,7,-264237.1015625,330956494.0,2914779715.0
2312,0,-206994.37133789062,71623146.0,1675999571.0
2312,1,-279045.3486328125,75484140.25,2693887120.0
2312,2,-282840.8095703125,332727775.0,2923053358.0
2312,3,-268835.0419921875,136538536.5,2544339124.0
2312,4,-288870.29150390625,113081497.0,3038899478.0
2312,5,-290000.0,288574972.0,2868172800.0
2312,6,-250040.0927734375,170666589.0,2286596893.0
2312,7,-282431.2607421875,174792350.0,2934514824.0
2313,0,-290000.0,138804780.5,2990946064.0
2313,1,-273787.888671875,290307832.0,2663651700.0
2313,2,-285903.7294921875,201810369.0,2949073307.125
2313,3,-274920.5400390625,134638980.0,2598480120.0
2313,4,-290000.0,236281501.5,2909911688.0
2313,5,-226014.34814453125,95330303.75,1792824516.0
2313,6,-247084.12255859375,152852747.0,3674723156.40625
2313,7,-295234.1005859375,89904254.5,2963590736.0
2314,0,-278957.3994140625,113137712.5,2993255516.0
2314,1,-257350.439453125,178957233.0,2276851456.0
2314,2,-244754.0380859375,152021568.5,2183233960.0
2314,3,-278967.73974609375,324372681.0,2693446706.0
2314,4,-279177.2666015625,70482802.0,2819901512.0
2314,5,-264443.3115234375,150404188.0,2587170182.40625
2314,6,-251581.81103515625,195812282.0,2234225314.0
2314,7,-288898.470703125,154342527.5,2854646800.0
2315,0,-245634.68603515625,156263121.0,2797080492.0
2315,1,-278169.17041015625,177135644.5,2756786436.0
2315,2,-276497.6103515625,226833905.5,2759127458.0
2315,3,-296483.62109375,172214060.0,3039589784.0
2315,4,-268691.31005859375,126829883.75,2616935350.0
2315,5,-272672.0703125,214357898.0,2687501629.5
2315,6,-298480.3896484375,279306676.0,2971447224.0
2315,7,-284264.9794921875,179290440.5,2926668864.0
2316,0,-292142.060546875,102761461.75,2968217296.0
2316,1,-277253.51953125,214170663.0,2746308328.0
2316,2,-250431.31982421875,121331248.75,2305860426.0
2316,3,-299678.599609375,150572258.0,3173083408.0
2316,4,-291603.080078125,269786023.0,2918060512.0
2316,5,-238731.84033203125,101592029.75,2275167164.0
2316,6,-277774.1513671875,96177611.75,2746040938.0
2316,7,-268147.6982421875,385350172.0,2480976006.0
2317,0,-207724.408203125,150166646.5,1747523984.125
2317,1,-274732.33984375,213835290.0,2561332772.0
2317,2,-287807.83056640625,75917578.5,3128504572.25
2317,3,-286474.060546875,322346547.0,3211120260.0
2317,4,-257244.8798828125,198542824.0,2481076746.75
2317,5,-269043.0861816406,277986918.0,2637770812.0
2317,6,-269564.28125,56120141.0,2619844488.0
2317,7,-256810.060546875,192904808.0,2418597085.1972656
2318,0,-286863.30126953125,247784424.0,2749964824.0
2318,1,-269735.87939453125,127611565.0,2702693558.0
2318,2,-265842.5476074219,140067881.0,3365538598.0
2318,3,-254627.52099609375,98393673.75,2351354208.0
2318,4,-242776.93896484375,198861940.5,2104442056.0
2318,5,-250009.5625,155844986.5,2164348308.0
2318,6,-283444.0,214167585.0,2772612452.0
2318,7,-270304.390625,153400412.0,2985410177.5
2319,0,-267724.15869140625,261643713.0,3135093476.0
2319,1,-281861.28857421875,291203688.0,2973927780.0
2319,2,-256096.4701538086,133452828.0,2387890045.90625
2319,3,-253553.4580078125,94344054.0,2362072062.0
2319,4,-257705.1884765625,66131775.0,2498778992.0
2319,5,-259521.41259765625,500191267.0,2865164479.9069824
2319,6,-277995.06005859375,57077353.625,2753166824.5
2319,7,-290371.580078125,84922246.0,2999878144.0
2320,0,-261420.60180664062,110974603.25,2473310638.0
2320,1,-274210.77978515625,115174812.0,2612235552.0
2320,2,-285044.578125,351988788.0,2900643896.0
2320,3,-273779.62939453125,283964156.0,2583649772.0
2320,4,-274859.56103515625,191202330.0,3146565426.0
2320,5,-267618.0302734375,162699995.0,2656378248.0
2320,6,-248092.28100585938,111146143.75,2226831350.1875
2320,7,-276273.75,318903334.0,2698617432.0
2321,0,-305899.869140625,273385746.5,3415797256.0
2321,1,-295715.71875,151427165.0,3026760960.0
2321,2,-241472.64892578125,36872461.5,2220148405.0
2321,3,-286855.2890625,545767264.0,2887434240.0
2321,4,-273222.53955078125,140936446.5,3133771144.038574
2321,5,-281708.0,191921812.0,2782426512.0
2321,6,-267903.611328125,177194716.5,2535383628.0
2321,7,-287601.4609375,134949792.0,3047867072.0
2322,0,-291151.23095703125,258838109.0,2919096968.0
2322,1,-287242.2607421875,329794958.0,2745952824.0
2322,2,-244968.609375,391866869.0,2561343885.0
2322,3,-256550.26025390625,107847404.25,3135098534.0
2322,4,-287563.8408203125,233962887.5,2928740912.0
2322,5,-292514.5,328383774.0,2896246536.0
2322,6,-255570.45947265625,413904910.0,2253014214.0
2322,7,-262492.07958984375,326821719.0,2548981081.625
2323,0,-294894.8701171875,415131312.0,3182120032.0
2323,1,-254976.95654296875,203760472.5,2329132968.0
2323,2,-302403.6591796875,169695596.0,3026090648.0
2323,3,-270952.90966796875,164576850.0,2655932216.0
2323,4,-278013.1101074219,140051705.0,2745263058.5
2323,5,-271921.650390625,147442009.5,2825572044.0
2323,6,-278796.30224609375,406575349.0,2963240308.0
2323,7,-285578.1005859375,357696933.0,2908127312.0
2324,0,-278056.29296875,159210390.5,2851167104.0
2324,1,-239609.8701171875,79534424.0,2056676500.0
2324,2,-290000.0,148267177.0,2930997416.0
2324,3,-269254.82958984375,165031145.5,2781993603.0
2324,4,-274207.55859375,92590800.0,2733637618.0
2324,5,-286119.2998046875,249027716.0,2891660792.0
2324,6,-268151.962890625,171034795.0,2576842600.0
2324,7,-270161.1220703125,256248611.5,2508500873.875
2325,0,-266038.509765625,260838768.0,2553635616.0
2325,1,-278255.25,139689782.5,2785437944.0
2325,2,-255297.16015625,48386060.25,2256474132.0
2325,3,-299729.3876953125,50710080.25,3351775830.0
2325,4,-275710.4375,63042312.0,2629642168.0
2325,5,-290548.6884765625,147338035.5,2814604612.0
2325,6,-285036.21875,196510382.0,2808959890.0
2325,7,-227105.58740234375,132284181.0,3117859265.875
2326,0,-290775.0302734375,170109077.0,2954237024.0
2326,1,-224110.66943359375,188966241.0,1969192188.0
2326,2,-276092.38037109375,198549678.5,2866123996.0
2326,3,-241214.5390625,140449524.5,2276157971.0
2326,4,-277474.779296875,309976195.0,2680480632.0
2326,5,-265800.6142578125,189788055.5,2528840664.0
2326,6,-258738.6015625,248745064.0,3305988048.0
2326,7,-258357.869140625,143631089.0,2396565368.0
2327,0,-306835.890625,198777318.5,3512659272.0
2327,1,-230108.58740234375,116090207.75,2362669549.0
2327,2,-281823.06982421875,239846107.0,2810477670.0
2327,3,-313839.23083496094,313482936.0,4193391969.75
2327,4,-254303.76220703125,211619649.5,2718061141.5078125
2327,5,-284437.7802734375,228634401.0,3049237052.0
2327,6,-247054.5810546875,190267787.0,2502728174.75
2327,7,-263792.2822265625,73854470.0,2460920592.0
2328,0,-296439.720703125,539197352.0,2956072632.0
2328,1,-238867.23095703125,148676792.0,2019653483.5
2328,2,-261771.5302734375,160651895.5,2411474760.0
2328,3,-280635.490234375,219037946.0,2657679970.0
2328,4,-286638.080078125,168155159.5,2924226000.0
2328,5,-261038.16162109375,149153282.5,2499940804.75
2328,6,-281253.0178222656,200242889.0,2781210989.0
2328,7,-233256.443359375,77512753.75,2624480531.203125
2329,0,-220588.00903320312,274750124.0,1819021639.25
2329,1,-294648.857421875,108752472.5,3083129072.0
2329,2,-234444.59814453125,163707633.75,2633614040.0
2329,3,-267178.1416015625,72400851.75,2509215178.25
2329,4,-283195.6484375,123505826.5,2852314251.0
2329,5,-234626.08959960938,132138921.0,2084375044.1875
2329,6,-276129.66015625,391177975.0,2831587188.0
2329,7,-270896.20166015625,238917160.5,3590409877.419922
2330,0,-273802.99951171875,93726300.5,2889217542.0
2330,1,-294853.1708984375,167716442.5,2989768968.0
2330,2,-296059.6787109375,133927859.0,3179062844.0
2330,3,-281094.1796875,188873657.5,2661118216.0
2330,4,-290000.0,164933804.5,2843422704.0
2330,5,-264480.580078125,285849879.0,2644554596.0
2330,6,-253457.75048828125,194017186.0,2400162823.875
2330,7,-302678.599609375,304296911.0,3391305616.0
2331,0,-270410.330078125,149617329.5,2656130000.0
2331,1,-287798.83984375,284530922.0,2860858816.0
2331,2,-268582.9990234375,114870804.5,2643877988.0
2331,3,-258487.70703125,145326513.5,2358868565.0
2331,4,-286567.650390625,200501460.5,2869189368.0
2331,5,-266406.16845703125,360485906.0,2630691912.5
2331,6,-253524.70849609375,189364285.0,2513012976.0
2331,7,-288307.33935546875,164239663.0,2886328352.0
2332,0,-286567.939453125,379256311.0,2895613132.0
2332,1,-268794.7702636719,151011445.5,2792872417.25
2332,2,-258502.66943359375,197158371.5,3352229262.0
2332,3,-256696.8603515625,106481435.5,3851923226.0
2332,4,-241421.92822265625,122162631.25,2403644717.25
2332,5,-262527.06994628906,178717925.5,3162331519.125
2332,6,-268501.42041015625,86267675.75,2565287069.0
2332,7,-262001.662109375,141713271.5,2323922712.0
2333,0,-259477.9091796875,93162393.25,2606038191.0
2333,1,-290000.0,54033530.75,2950889432.0
2333,2,-226748.66943359375,122362299.75,2212134615.5
2333,3,-296833.6484375,150639907.5,3103317424.0
2333,4,-284009.72998046875,269049541.0,2881991542.0
2333,5,-298946.638671875,309570299.0,3180194224.0
2333,6,-281896.5400390625,142725162.0,2803405648.0
2333,7,-263117.8408203125,140538172.5,2400437088.0
2334,0,-268264.90234375,132051653.5,2539061265.0
2334,1,-246516.6923828125,109508964.5,2480640629.6875
2334,2,-275891.900390625,124167679.5,2749965276.0
2334,3,-288730.54345703125,471906760.0,3576967534.0
2334,4,-272221.56982421875,289137875.0,2587252128.0
2334,5,-290000.0,52787306.0,2956322528.0
2334,6,-230572.35083007812,62731083.25,1962163072.5
2334,7,-285737.400390625,169380497.0,2855402608.0
2335,0,-283619.3505859375,167846516.5,3464483133.0
2335,1,-253315.22216796875,112221359.5,2409998398.375
2335,2,-295468.56884765625,143333036.0,3147425320.0
2335,3,-251615.83740234375,235775556.5,2322700552.0
2335,4,-276007.9697265625,208465094.5,2625302280.0
2335,5,-284696.54296875,106142597.75,2890975144.0
2335,6,-275315.7502441406,95968591.25,2659501500.0
2335,7,-278717.6396484375,127100049.5,2702939280.0
2336,0,-283518.5205078125,135196110.5,2883261288.0
2336,1,-282220.9013671875,121830431.25,2822048736.5
2336,2,-256444.89111328125,176225734.5,2536551248.0
2336,3,-222570.26049804688,178500361.5,1966470753.5
2336,4,-247198.38134765625,141643597.0,2330586913.875
2336,5,-251212.28076171875,58004737.875,2328236108.0
2336,6,-232559.86865234375,313814494.0,2012841167.8125
2336,7,-254115.01904296875,308037186.0,2432243910.0
2337,0,-281803.3017578125,212664696.0,3032585264.0
2337,1,-229192.98828125,101423242.0,1965333904.0
2337,2,-305529.1298828125,313956155.0,3501531680.0
2337,3,-261376.90625,188810006.0,2293820442.0
2337,4,-270649.833984375,114401862.75,2586075022.0
2337,5,-213637.19018554688,17425204.0,1854836616.0
2337,6,-290000.0,87972602.5,2886739344.0
2337,7,-288212.560546875,177543752.5,2817572736.0
2338,0,-264916.669921875,352059839.0,2372411746.0
2338,1,-260502.509765625,185644161.0,2472765100.0
2338,2,-287882.9697265625,433399191.0,3030424968.0
2338,3,-290000.0,349040492.0,2961273256.0
2338,4,-274782.0830078125,134610769.0,4787715142.0
2338,5,-286795.15966796875,179990114.0,2913222952.0
2338,6,-234092.76025390625,74788246.25,2020748058.0
2338,7,-245201.8427734375,175285621.0,2373471914.0
2339,0,-260481.3623046875,97786472.25,2350726220.0
2339,1,-286547.341796875,148654099.0,2849404880.0
2339,2,-278158.3896484375,426745625.0,2793862595.0
2339,3,-266013.318359375,553876830.0,2788933702.0
2339,4,-291091.2294921875,111339724.5,2995049384.0
2339,5,-303738.08984375,190226756.5,3397470256.0
2339,6,-250328.05908203125,187219401.0,2623714084.0
2339,7,-256292.66015625,246801072.0,2522501527.0
2340,0,-285011.10009765625,112790355.75,2851431048.0
2340,1,-281290.51904296875,141370338.75,2966477500.0
2340,2,-246321.59765625,154757117.5,2242436764.0
2340,3,-254897.5888671875,110940451.25,2288080110.0
2340,4,-273946.1892089844,287317153.0,2689587048.375
